time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry
2022-10-04 16:35:36.204314368,433744.51195381896,7771030.105603528,38.82250632200615,0.04542203820888306,38.53480260075511,0.018273401253331715,-0.005505868419526719,3,-0.2877037212510416,-0.3331257594599247,-148.7390943658155,70.03776775409679,51.0,Shrub,POINT (-148.7390943658155 70.03776775409679)
2022-10-04 16:35:36.205714176,433742.91802054323,7771020.234166859,38.51455630871635,0.03339874589440971,38.510671656861255,0.015757425105274798,-0.0010539839509739618,3,-0.0038846518550954556,-0.03728339774950516,-148.73912878935568,70.03767886829014,51.0,Shrub,POINT (-148.73912878935568 70.03767886829014)
2022-10-04 16:35:36.207116288,433741.32300460496,7771010.349082088,38.53452514322596,0.029542287383088478,38.572636183999904,0.014199576519853976,0.010974392950093061,3,0.03811104077394134,0.008568753390852862,-148.73916323078964,70.03758985987095,51.0,Shrub,POINT (-148.73916323078964 70.03758985987095)
2022-10-04 16:35:36.208513536,433739.73368495103,7771000.477001003,38.61964973290139,0.02798167600165907,38.6354577474902,0.015440257696944128,0.0022330607225590276,3,0.015808014588813535,-0.012173661412845534,-148.73919753223944,70.03750096945434,51.0,Shrub,POINT (-148.73919753223944 70.03750096945434)
2022-10-04 16:35:36.209914368,433738.14622048073,7770990.590943286,38.606679366739826,0.02908417892038075,38.67967016116264,0.015303010375867317,0.0063211829620659354,3,0.07299079442281453,0.043906615502433785,-148.73923177427,70.03741195423208,51.0,Shrub,POINT (-148.73923177427 70.03741195423208)
2022-10-04 16:35:36.211311616,433736.5636013439,7770980.717549588,38.72204579925665,0.028800445245804763,38.729005867187915,0.01589916641384867,0.002759907759752936,3,0.006960067931267133,-0.02184037731453763,-148.73926589838794,70.03732305375037,51.0,Shrub,POINT (-148.73926589838794 70.03732305375037)
2022-10-04 16:35:36.212709888,433734.9854387972,7770970.830051117,38.68570963621042,0.008196356867082817,38.662216417307704,0.017494926663960325,-0.011221654218103852,3,-0.02349321890271483,-0.03168957576979765,-148.73929989475104,70.03723402798012,51.0,Shrub,POINT (-148.73929989475104 70.03723402798012)
2022-10-04 16:35:36.215505920,433731.8326742393,7770951.067976425,38.69340727621406,0.017744269983613788,38.682096394289076,0.01602139602618795,0.009345280395495122,3,-0.011310881924984528,-0.029055151908598316,-148.73936780289213,70.0370560931522,51.0,Shrub,POINT (-148.73936780289213 70.0370560931522)
2022-10-04 16:35:36.218304512,433728.6848733239,7770931.304715878,38.76184051309906,0.010531149683469606,38.72844352177551,0.01992110658160841,0.00558918389816008,3,-0.03339699132354923,-0.043928141007018834,-148.7394355787951,70.03687814893756,51.0,Shrub,POINT (-148.7394355787951 70.03687814893756)
2022-10-04 16:35:36.219704320,433727.1133558538,7770921.429536843,38.87767398585711,0.04626761902902277,38.74955152881358,0.019395746950368175,-0.0012149188353496666,3,-0.1281224570435242,-0.17439007607254697,-148.73946940863866,70.0367892352522,51.0,Shrub,POINT (-148.73946940863866 70.0367892352522)
2022-10-04 16:35:36.221105408,433725.54151546257,7770911.541071539,38.904905133294235,0.04224947077866379,38.7550846225072,0.019490575933726495,0.0008059221868895068,3,-0.14982051078703762,-0.1920699815657014,-148.73950323671983,70.03670020239198,51.0,Shrub,POINT (-148.73950323671983 70.03670020239198)
2022-10-04 16:35:36.222507520,433723.96872926445,7770901.666103365,38.853101199455814,0.04407087058628081,38.83847710063285,0.01851852245241189,0.011001118523952455,3,-0.01462409882296356,-0.05869496940924437,-148.73953709943245,70.0366112902582,51.0,Shrub,POINT (-148.73953709943245 70.0366112902582)
2022-10-04 16:35:36.223916544,433722.38971866877,7770891.778600466,38.99829386598764,0.0446063565224058,38.94069318338227,0.015412079625725992,0.006548935354765946,3,-0.05760068260536855,-0.10220703912777435,-148.7395711157497,70.03652226417573,51.0,Shrub,POINT (-148.7395711157497 70.03652226417573)
2022-10-04 16:35:36.226739456,433719.2328201883,7770872.0173509605,39.05385181571056,0.03592746775556401,39.033705486273526,0.01516012430515001,-4.4648855299332976e-05,3,-0.02014632943703276,-0.056073797192596773,-148.73963912837488,70.03634433557532,51.0,Shrub,POINT (-148.73963912837488 70.03634433557532)
2022-10-04 16:35:36.228152064,433717.65664176043,7770862.142661519,39.00996435623517,0.028791657327378654,39.014403486277914,0.014700640900918225,-0.0032510093453157925,3,0.004439130042740658,-0.024352527284637996,-148.73967307913622,70.03625542504413,51.0,Shrub,POINT (-148.73967307913622 70.03625542504413)
2022-10-04 16:35:36.229567232,433716.07837036374,7770852.255263847,38.967316347183015,0.03711036562495117,38.97837923217678,0.015047760962482512,-0.0017749773325848642,3,0.011062884993762623,-0.02604748063118855,-148.7397070749963,70.0361664000661,51.0,Shrub,POINT (-148.7397070749963 70.0361664000661)
2022-10-04 16:35:36.230980608,433714.50141593075,7770842.380936219,38.91093378297177,0.01654549025181654,38.94630298386868,0.017149197297490034,0.0015469088572202239,3,0.03536920089690909,0.018823710645092553,-148.73974104581208,70.0360774925654,51.0,Shrub,POINT (-148.73974104581208 70.0360774925654)
2022-10-04 16:35:36.232396032,433712.92025080783,7770832.4936322495,38.917408983398545,0.022839217176726795,38.95756105315138,0.018171191690298627,0.004528342135103288,3,0.04015206975283547,0.017312852576108678,-148.73977511707454,70.03598846767284,51.0,Shrub,POINT (-148.73977511707454 70.03598846767284)
2022-10-04 16:35:36.233812480,433711.3399903429,7770822.620031814,39.08991985694634,0.029241564610655708,38.99055201666488,0.017099537682449616,0.004735928792634646,3,-0.09936784028145951,-0.12860940489211523,-148.7398091745822,70.0358995658301,51.0,Shrub,POINT (-148.7398091745822 70.0358995658301)
2022-10-04 16:35:36.235228416,433709.757897223,7770812.732958745,39.04039548360777,0.024817705808537645,38.997090433684875,0.01640225197771235,-0.001494027526293845,3,-0.043305049922892636,-0.06812275573143028,-148.73984326978552,70.03581054275568,51.0,Shrub,POINT (-148.73984326978552 70.03581054275568)
2022-10-04 16:35:36.238059264,433706.5978413062,7770792.971742135,38.97023261381848,0.004989339486250306,38.91057783180656,0.016545795887334017,-0.0044146483369834795,3,-0.05965478201191843,-0.06464412149816873,-148.73991136067303,70.03563261353065,51.0,Shrub,POINT (-148.73991136067303 70.03563261353065)
2022-10-04 16:35:36.240888832,433703.43417764525,7770773.21123828,38.97590445858641,0.009444133586026011,38.905693056722704,0.017048950036575524,0.0013429375816847615,3,-0.070211401863709,-0.07965553544973501,-148.73997954557927,70.03545468974292,51.0,Shrub,POINT (-148.73997954557927 70.03545468974292)
2022-10-04 16:35:36.242303488,433701.85152930644,7770763.338280593,38.97906656212303,0.013485901407605807,38.96225140347071,0.016096080709820316,0.005739659613863627,3,-0.01681515865232086,-0.030301060059926666,-148.74001366448175,70.03536579300814,51.0,Shrub,POINT (-148.74001366448175 70.03536579300814)
2022-10-04 16:35:36.246532096,433697.1000720975,7770733.691703809,39.09593740325917,0.02590830019388034,39.04434157357153,0.016610273344019197,-0.0032389325867189724,3,-0.05159582968764198,-0.07750412988152232,-148.74011609084098,70.0350988535534,51.0,Shrub,POINT (-148.74011609084098 70.0350988535534)
2022-10-04 16:35:36.247938048,433695.5193333067,7770723.81804985,39.13889217486393,0.03405913598776443,39.043073539890386,0.017862557651239355,0.005205739677969552,3,-0.09581863497354703,-0.12987777096131148,-148.740150157986,70.03500995103862,51.0,Shrub,POINT (-148.740150157986 70.03500995103862)
2022-10-04 16:35:36.249348096,433693.9364687721,7770713.93111452,39.16078252009042,0.020766555194236935,39.06316580773634,0.017664862127923127,0.005773677001203489,3,-0.09761671235408187,-0.11838326754831881,-148.74018427065386,70.03492092893131,51.0,Shrub,POINT (-148.74018427065386 70.03492092893131)
2022-10-04 16:35:36.250752512,433692.3555425033,7770704.057579865,39.09825796832703,0.01828310404933564,39.114182664563444,0.01625324492442915,0.00814447980725094,3,0.015924696236410796,-0.0023584078129248454,-148.74021834223186,70.0348320274239,51.0,Shrub,POINT (-148.74021834223186 70.0348320274239)
2022-10-04 16:35:36.252161792,433690.77328556613,7770694.170634448,39.244205652679206,0.025808239572014512,39.16996726018212,0.0162071201429736,0.001884426180693293,3,-0.07423839249708664,-0.10004663206910115,-148.74025243838076,70.03474300536773,51.0,Shrub,POINT (-148.74025243838076 70.03474300536773)
2022-10-04 16:35:36.253568512,433689.19524671906,7770684.296627021,39.34217311319418,0.026792515185451306,39.193474065500986,0.0166138901855941,0.0006579747246471822,3,-0.1486990476931922,-0.1754915628786435,-148.74028643329615,70.03465410034791,51.0,Shrub,POINT (-148.74028643329615 70.03465410034791)
2022-10-04 16:35:36.256388096,433686.0400285931,7770664.534717384,39.25752906881756,0.02988593194235472,39.25161507497678,0.015566873815413287,-0.0002708401419268204,3,-0.005913993840778176,-0.035799925783132895,-148.7403543893152,70.03447616596796,51.0,Shrub,POINT (-148.7403543893152 70.03447616596796)
2022-10-04 16:35:36.257799680,433684.46439431945,7770654.646379644,39.28962305463317,0.0006606520182098979,39.24178998440279,0.013176853043496235,-0.0018729815939455459,3,-0.047833070230375085,-0.04849372224858498,-148.7403883095688,70.03438713309963,51.0,Shrub,POINT (-148.7403883095688 70.03438713309963)
2022-10-04 16:35:36.259209472,433682.89140694507,7770644.77181312,39.299721938982714,0.019823023616309277,39.25593995090044,0.014693230256101083,0.004990306802525173,3,-0.04378198808227296,-0.06360501169858224,-148.74042217042734,70.03429822433382,51.0,Shrub,POINT (-148.74042217042734 70.03429822433382)
2022-10-04 16:35:36.260621312,433681.3153422804,7770634.88385505,39.25163803239601,0.0014572460979378847,39.32716416653045,0.01685391312495172,0.011636821687828404,3,0.0755261341344422,0.07406888803650431,-148.74045610168267,70.03420919474446,51.0,Shrub,POINT (-148.74045610168267 70.03420919474446)
2022-10-04 16:35:36.262032128,433679.742784092,7770625.009007065,39.35252585403216,0.019293114006097338,39.37437822128712,0.0165737583850566,0.0013794526749100415,3,0.021852367254957983,0.002559253248860645,-148.74048995050308,70.03412028355197,51.0,Shrub,POINT (-148.74048995050308 70.03412028355197)
2022-10-04 16:35:36.263447040,433678.17249965586,7770615.120318467,39.44259282803685,0.027542202491635834,39.367937198114106,0.01534984321780765,0.001987364218528605,3,-0.07465562992274499,-0.10219783241438082,-148.74052372903367,70.03403124888072,51.0,Shrub,POINT (-148.74052372903367 70.03403124888072)
2022-10-04 16:35:36.264865024,433676.6077446554,7770605.243888339,39.424916258335685,0.036982766045912344,39.361487946558775,0.017088634751789334,0.0025251561976414303,3,-0.0634283117769101,-0.10041107782282245,-148.74055737143502,70.03394232549121,51.0,Shrub,POINT (-148.74055737143502 70.03394232549121)
2022-10-04 16:35:36.266285568,433675.0409173817,7770595.354445147,39.45450495647066,0.022462963983702625,39.37281548676862,0.01745475235886609,0.007145594330416389,3,-0.0816894697020345,-0.10415243368573712,-148.74059105815675,70.03385328492777,51.0,Shrub,POINT (-148.74059105815675 70.03385328492777)
2022-10-04 16:35:36.267702784,433673.47487207246,7770585.478471029,39.46068266407498,0.02219319330351101,39.4343337020056,0.017076006718498245,0.010043205137738745,3,-0.026348962069377535,-0.04854215537288854,-148.74062473417538,70.03376436528151,51.0,Shrub,POINT (-148.74062473417538 70.03376436528151)
2022-10-04 16:35:36.269123584,433671.90792686504,7770575.5889603635,39.49375209081974,0.04089973130365344,39.460092167422424,0.01724794334578525,-0.0010381309080630685,3,-0.03365992339731605,-0.07455965470096948,-148.74065842337222,70.03367532406942,51.0,Shrub,POINT (-148.74065842337222 70.03367532406942)
2022-10-04 16:35:36.270541824,433670.34274550417,7770565.712914501,39.61375986570396,0.029260086483464683,39.48994913865269,0.017109076238602736,0.006172660087163678,3,-0.12381072705127139,-0.15307081353473606,-148.74069207611058,70.03358640398761,51.0,Shrub,POINT (-148.74069207611058 70.03358640398761)
2022-10-04 16:35:36.271961600,433668.7747448875,7770555.82343609,39.60262232274535,0.026272844562552022,39.525305916952256,0.0186945114755621,-0.00176572135885264,3,-0.07731640579309129,-0.10358925035564331,-148.74072579244512,70.03349736278072,51.0,Shrub,POINT (-148.74072579244512 70.03349736278072)
2022-10-04 16:35:36.273378816,433667.20725177083,7770545.947876812,39.59610995166626,0.01967420454357479,39.58662061957324,0.01629179391775844,0.007975014242735962,3,-0.009489332093018277,-0.029163536636593067,-148.740759505613,70.03340844645463,51.0,Shrub,POINT (-148.740759505613 70.03340844645463)
2022-10-04 16:35:36.274796800,433665.6373906612,7770536.059052444,39.62893058706825,0.01248593618322646,39.62562905445382,0.013786123918258642,0.00013360682119032912,3,-0.0033015326144294477,-0.015787468797655906,-148.7407932706656,70.03331941061991,51.0,Shrub,POINT (-148.7407932706656 70.03331941061991)
2022-10-04 16:35:36.276213760,433664.0697252599,7770526.1832396565,39.678099674441654,0.015140164638543094,39.623217865170226,0.01644281564157648,0.0017031233634796283,3,-0.054881809271428494,-0.07002197390997159,-148.74082698759432,70.03323049196376,51.0,Shrub,POINT (-148.74082698759432 70.03323049196376)
2022-10-04 16:35:36.277629184,433662.49773877487,7770516.294694807,39.71203871977862,0.011129970729045261,39.64650933883784,0.017191324984866786,0.005287269392225786,3,-0.06552938094078087,-0.07665935166982613,-148.7408608080305,70.03314145807647,51.0,Shrub,POINT (-148.7408608080305 70.03314145807647)
2022-10-04 16:35:36.279041792,433660.92521301925,7770506.4197021965,39.73753692601995,0.016439238583191452,39.69833257414644,0.016104949174016718,0.005260484628155493,3,-0.0392043518735079,-0.05564359045669935,-148.74089465247891,70.0330525455134,51.0,Shrub,POINT (-148.74089465247891 70.0330525455134)
2022-10-04 16:35:36.280456192,433659.3485432746,7770496.531857398,39.73202028073366,0.023319993631761286,39.75862959270396,0.01665058589308548,0.00745457414426642,3,0.02660931197030436,0.003289318338543075,-148.74092859569782,70.03296351668773,51.0,Shrub,POINT (-148.74092859569782 70.03296351668773)
2022-10-04 16:35:36.281868032,433657.77346816106,7770486.65729587,39.79396325824199,0.019200401454280758,39.8109163585453,0.015506753903376608,0.007017801862511479,3,0.01695310030331143,-0.0022473011509693275,-148.74096250676087,70.03287460732187,51.0,Shrub,POINT (-148.74096250676087 70.03287460732187)
2022-10-04 16:35:36.283279616,433656.1928656541,7770476.770178281,39.879104817951315,0.023858240910467735,39.85642874256017,0.014961295073016133,0.004292263547936406,3,-0.022676075391146355,-0.04653431630161409,-148.74099655309683,70.03278558399332,51.0,Shrub,POINT (-148.74099655309683 70.03278558399332)
2022-10-04 16:35:36.284683520,433654.6113490041,7770466.8966225,39.896994076885306,0.011948973302729465,39.844762852086575,0.016629942247229013,-0.0054502096332423484,3,-0.052231224798731546,-0.06418019810146101,-148.74103063328232,70.03269668197868,51.0,Shrub,POINT (-148.74103063328232 70.03269668197868)
2022-10-04 16:35:36.286088960,433653.0257705084,7770457.009842535,39.89376146526074,0.024871645058919655,39.8345409645663,0.01724239302142853,0.0029869895184492794,3,-0.05922050069443685,-0.08409214575335651,-148.7410648098008,70.03260766038808,51.0,Shrub,POINT (-148.7410648098008 70.03260766038808)
2022-10-04 16:35:36.287491072,433651.4405529229,7770447.137304198,39.866267655792484,0.016007912635096613,39.82955109256351,0.016159544804095913,-0.001171901301780728,3,-0.03671656322897121,-0.052724475864067824,-148.74109898723705,70.03251876653114,51.0,Shrub,POINT (-148.74109898723705 70.03251876653114)
2022-10-04 16:35:36.290294272,433648.26263981883,7770427.379324479,39.95273606760885,0.015261820916237172,39.84262430429497,0.01716935518155886,0.008180350254145015,3,-0.11011176331388128,-0.12537358423011846,-148.7411675276966,70.03234086123071,51.0,Shrub,POINT (-148.7411675276966 70.03234086123071)
2022-10-04 16:35:36.291696640,433646.6699869208,7770417.493931754,39.8527062426472,0.024323130836614373,39.86883046087251,0.01713325205937928,-0.002934724203097482,3,0.01612421822530763,-0.008198912611306744,-148.74120188963667,70.03225185023418,51.0,Shrub,POINT (-148.74120188963667 70.03225185023418)
2022-10-04 16:35:36.293096192,433645.08220270334,7770407.621385416,39.9930321846431,1.0293865928916033,39.77853726076525,0.018295295189966018,-0.01831461128907078,3,-0.21449492387785085,-1.2438815167694541,-148.74123613322723,70.03216295562004,51.0,Shrub,POINT (-148.74123613322723 70.03216295562004)
