time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,land_cover_value,land_cover
2022-12-05 00:54:30.864292608,434744.3330266813,7768280.448856767,42.30558644691271,0.0535555696067901,42.485449803357184,0.010866034100111522,-0.0006865139693056644,1,0.17986335644447138,0.1263077868376813,51.0,Shrub
2022-12-05 00:54:30.865698560,434743.3472498598,7768290.410420342,42.325187016397095,0.06947812496307035,42.48303903501269,0.00967383159380664,0.0019344745619711214,1,0.15785201861559273,0.08837389365252238,51.0,Shrub
2022-12-05 00:54:30.867105280,434742.36534012493,7768300.358007432,42.30686559516586,0.059536558577337355,42.47938758346344,0.008857694364250091,-0.002830270279669724,1,0.17252198829758214,0.11298542972024478,51.0,Shrub
2022-12-05 00:54:30.868516864,434741.3858797635,7768310.320139397,42.258889915211014,0.056945821532838954,42.444480491608374,0.008860087534407887,-0.004748305306148067,1,0.18559057639735954,0.1286447548645206,51.0,Shrub
2022-12-05 00:54:30.869925632,434740.4121090411,7768320.26850182,42.22186137014572,0.0651794621794601,42.401965919218945,0.009466282721823907,-0.00416250101982567,1,0.18010454907322782,0.11492508689376772,52.0,Shrub
2022-12-05 00:54:30.871338240,434739.4421585201,7768330.231594858,42.22861751368036,0.06518581781353291,42.36967888873459,0.01066775853446168,-0.001708594860052156,1,0.14106137505422822,0.07587555724069531,52.0,Shrub
2022-12-05 00:54:30.872751616,434738.47934572503,7768340.180976291,42.247205911459176,0.05531316244387072,42.338520638062555,0.011251892743721797,-0.005018602887966662,1,0.09131472660337892,0.0360015641595082,52.0,Shrub
2022-12-05 00:54:30.874167040,434737.52214629855,7768350.145190732,42.13681318624451,0.04159245557714683,42.304232485324825,0.01039051229800302,-0.0035244915194750487,1,0.16741929908031494,0.1258268435031681,52.0,Shrub
2022-12-05 00:54:30.877000448,434735.62252650363,7768370.060867458,42.12979637326015,0.040901110673713804,42.2759784306972,0.009136972243123952,0.0027801226637404856,1,0.14618205743705204,0.10528094676333824,52.0,Shrub
2022-12-05 00:54:30.878419456,434734.69010107464,7768380.013144875,42.13338842107335,0.07416937643468169,42.30383173852647,0.009409426276580273,0.0025790589506906572,1,0.17044331745312036,0.09627394101843867,52.0,Shrub
2022-12-05 00:54:30.879842560,434733.7834614449,7768389.982199974,42.14304286474922,0.08487779186613974,42.2981298747887,0.01003259094616193,-0.0038142958766029028,1,0.15508701003948033,0.0702092181733406,51.0,Shrub
2022-12-05 00:54:30.884112640,434731.0987292577,7768419.864096609,42.09814602649058,0.05091394845668096,42.219324507352965,0.010259382802215151,0.002274643550178427,1,0.12117848086238325,0.0702645324057023,52.0,Shrub
2022-12-05 00:54:30.885537792,434730.20722308266,7768429.834559184,42.0935564911056,0.04785026705852402,42.21962519488132,0.011514613548314684,-0.0018400198985594233,1,0.1260687037757151,0.07821843671719109,52.0,Shrub
2022-12-05 00:54:30.886960128,434729.31695259956,7768439.790916056,42.06389118584691,0.0328205964212314,42.20676881295204,0.010444073842873765,-0.0009656024478852576,1,0.14287762710512908,0.11005703068389769,52.0,Shrub
2022-12-05 00:54:30.888383488,434728.4238781526,7768449.761281828,42.072753072095026,0.035967229368270875,42.20667182384438,0.008793427624604376,0.0002943103862082087,1,0.13391875174935564,0.09795152238108476,51.0,Shrub
2022-12-05 00:54:30.889802496,434727.5294562022,7768459.717182236,42.059412492702094,0.03107205930860376,42.212725737613376,0.00838107703952558,-6.672856211958995e-05,1,0.1533132449112813,0.12224118560267752,51.0,Shrub
2022-12-05 00:54:30.891224320,434726.62979377626,7768469.6868904345,42.02856138551384,0.02516909529297339,42.21361946919607,0.007969233114535972,-0.0005033813686447521,1,0.18505808368222887,0.15988898838925547,51.0,Shrub
2022-12-05 00:54:30.892642048,434725.726798051,7768479.642014078,42.04754143061598,0.02372294723569752,42.19054992216451,0.00865445690651094,-0.0037785869555562856,1,0.14300849154852813,0.1192855443128306,51.0,Shrub
2022-12-05 00:54:30.894061824,434724.8168554208,7768489.6107803155,42.01253356540887,0.02999418957141519,42.159716614327756,0.009523444560384783,-0.002799549402844072,1,0.14718304891888323,0.11718885934746803,51.0,Shrub
2022-12-05 00:54:30.895475968,434723.9015350519,7768499.564693348,42.04235622044871,0.038184113972316684,42.15007445712508,0.009987750132021677,-0.0009725337898243023,1,0.10771823667636937,0.06953412270405268,52.0,Shrub
2022-12-05 00:54:30.896891136,434722.98442059656,7768509.532778643,42.02465747166458,0.040967195840017206,42.149548328705215,0.010441518108701798,-0.0016779736860654032,1,0.12489085704063285,0.08392366120061565,52.0,Shrub
2022-12-05 00:54:30.898303488,434722.0532637517,7768519.485183615,42.01690761539139,0.029459891035921913,42.13114187995171,0.009922371949772843,-0.004053571812091686,1,0.1142342645603236,0.08477437352440167,52.0,Shrub
2022-12-05 00:54:30.899710720,434721.0935455483,7768529.449167727,41.982812144471936,0.037776171787413014,42.08356840483244,0.009841451373411903,-0.004569491027500782,1,0.10075626036050522,0.0629800885730922,52.0,Shrub
2022-12-05 00:54:30.901114624,434720.12720269174,7768539.39827792,41.94225004209042,0.030735028500417812,42.0603386916445,0.010196727034534498,0.002135803843274712,1,0.11808864955408183,0.08735362105366401,52.0,Shrub
2022-12-05 00:54:30.902519040,434719.1540551471,7768549.360997207,41.95006362081787,0.03515945115908118,42.05675543459487,0.010172188330429807,-0.0017040587682545312,1,0.10669181377699744,0.07153236261791626,52.0,Shrub
2022-12-05 00:54:30.903920896,434718.17783013603,7768559.309136898,41.91656223523517,0.031983383190471566,42.04064441566167,0.009881731988445178,-0.0017125559116842985,1,0.12408218042649821,0.09209879723602665,52.0,Shrub
2022-12-05 00:54:30.905323008,434717.1970649985,7768569.271192343,41.89857722248264,0.04005928071664426,42.0128923430403,0.010836657526467,-0.004227772917711039,1,0.1143151205576558,0.07425583984101154,52.0,Shrub
2022-12-05 00:54:30.906723584,434716.21521443315,7768579.2187704835,41.87869650858771,0.01898754081597652,41.98524808249048,0.010932244733571739,-0.0013259305360795429,1,0.10655157390277026,0.08756403308679374,51.0,Shrub
2022-12-05 00:54:30.908124672,434715.230521778,7768589.180427777,41.890567014723786,0.032145728806921375,41.979931186129775,0.009977594708418462,-8.500311752790336e-05,1,0.08936417140598962,0.05721844259906825,51.0,Shrub
2022-12-05 00:54:30.909526784,434714.2469771236,7768599.127861861,41.874795637890934,0.0347254095929398,41.96161979344458,0.011060494891232528,-0.003240635550333355,1,0.08682415555364287,0.05209874596070307,51.0,Shrub
2022-12-05 00:54:30.910927616,434713.2628359957,7768609.089539081,41.78823528693671,0.05437630603279657,41.92246375020342,0.011017230413028756,-0.0036332900040964397,1,0.1342284632667088,0.07985215723391222,51.0,Shrub
2022-12-05 00:54:30.912328448,434712.28154870315,7768619.037219399,41.79530485395466,0.019993192286537637,41.88106022669977,0.011165526438598937,-0.005272643121253235,1,0.08575537274511191,0.06576218045857428,51.0,Shrub
2022-12-05 00:54:30.913733376,434711.30110407196,7768628.999250214,41.74749196765624,0.01621777123868682,41.855805959370464,0.01083097537589917,-0.0014592762850335788,1,0.10831399171422618,0.09209622047553936,51.0,Shrub
2022-12-05 00:54:30.915132928,434710.3247672314,7768638.947385237,41.725606022951744,0.021579242926158586,41.86136656831829,0.01013903121379138,0.0012104111334215273,1,0.13576054536654425,0.11418130244038566,51.0,Shrub
2022-12-05 00:54:30.916537088,434709.34627670515,7768648.909604598,41.7736931400521,0.029520552601881345,41.849831004377926,0.010750706138402363,-0.004084295642413102,1,0.07613786432582259,0.04661731172394125,51.0,Shrub
2022-12-05 00:54:30.917942272,434708.3775973313,7768658.858476287,41.74448957896375,0.02300267357818118,41.835082965400915,0.010507862347784334,-0.0009035655140989991,1,0.0905933864371633,0.06759071285898212,51.0,Shrub
2022-12-05 00:54:30.919351552,434707.4246989324,7768668.82314133,41.71743596570876,0.007238259246855086,41.84676564772802,0.010221780278142538,0.0007794295280557311,1,0.12932968201926087,0.12209142277240578,51.0,Shrub
2022-12-05 00:54:30.920760576,434706.4823429688,7768678.774502499,41.750342488617186,0.044370500507633484,41.84767419107819,0.009657643360779787,-4.815166677568524e-05,1,0.09733170246100542,0.052961201953371936,51.0,Shrub
2022-12-05 00:54:30.922175744,434705.541841176,7768688.7403384335,41.71972847295082,0.037493277256935825,41.85209743526743,0.00896872383375575,0.0024954205180733532,1,0.13236896231661177,0.09487568505967595,52.0,Shrub
2022-12-05 00:54:30.923584512,434704.6054222466,7768698.692245411,41.741457463682224,0.038361723234064,41.84461133936753,0.009883363653843227,-0.0020896388804169438,1,0.1031538756853081,0.06479215245124409,52.0,Shrub
2022-12-05 00:54:30.924999424,434703.6697959136,7768708.658560796,41.65651172543295,0.005791709240039224,41.80490131018859,0.009953878076515104,-0.0039776021477720145,1,0.14838958475564112,0.1425978755156019,52.0,Shrub
2022-12-05 00:54:30.926409216,434702.73683391203,7768718.610819273,41.67539677868852,0.038154256731488784,41.75357472299118,0.009627863081263446,-0.006099798951214148,1,0.07817794430265934,0.04002368757117056,52.0,Shrub
2022-12-05 00:54:30.927823104,434701.803246411,7768728.577294506,41.550421234737136,0.02847050471388376,41.68028552778007,0.011010698904059072,-0.009165861939641183,1,0.12986429304293523,0.10139378832905147,52.0,Shrub
2022-12-05 00:54:30.929236992,434700.87070115993,7768738.529602868,41.49710000789037,0.038778787143554656,41.62114023041661,0.011156218403490724,-0.004274490017315795,1,0.12404022252624003,0.08526143538268538,52.0,Shrub
2022-12-05 00:54:30.930650880,434699.9356055593,7768748.495950939,41.48368717458162,0.040014162790688465,41.609653447307586,0.009683592878633901,0.0007987038797235743,1,0.12596627272596805,0.08595210993527959,52.0,Shrub
2022-12-05 00:54:30.932060160,434699.0005865756,7768758.448027966,41.48275689810683,0.044478843486777955,41.57038818735175,0.01009843749632291,-0.005603036118868347,1,0.08763128924492491,0.04315244575814696,52.0,Shrub
2022-12-05 00:54:30.933473536,434698.0620694127,7768768.414030884,41.42608325635845,0.038572375548413695,41.53705854417064,0.010530945257033453,0.0007499478991477358,1,0.11097528781218813,0.07240291226377443,52.0,Shrub
2022-12-05 00:54:30.934881792,434697.12219873874,7768778.365643787,41.42567579343216,0.03509352181170444,41.5279628051266,0.010249892753527423,-0.002470723195453772,1,0.1022870116944361,0.06719348988273166,52.0,Shrub
2022-12-05 00:54:30.936292352,434696.18013741757,7768788.331344747,41.399820491379714,0.02574724102879358,41.51009874458295,0.010611095383038576,-0.0002658927589883105,1,0.11027825320323359,0.08453101217444,52.0,Shrub
2022-12-05 00:54:30.937700352,434695.2351693054,7768798.282441962,41.38661522653723,0.025650950694681717,41.50363829800757,0.011039620851121892,-0.00038601104735418423,1,0.11702307147034219,0.09137212077566047,52.0,Shrub
2022-12-05 00:54:30.939109120,434694.2780833498,7768808.24670141,41.38350067785903,0.04000185116304721,41.50653141209514,0.010559043575230192,0.001471217216210203,1,0.1230307342361101,0.08302888307306289,52.0,Shrub
2022-12-05 00:54:30.940510208,434693.31542277546,7768818.196163285,41.39374078440723,0.027577421495507175,41.49385808312926,0.010988040239448367,-0.0025346917546414435,1,0.1001172987220329,0.07253987722652572,52.0,Shrub
2022-12-05 00:54:30.941914112,434692.34857163986,7768828.159463104,41.358411467519645,0.018926271272961783,41.47670236254011,0.01026545522529758,0.0003186817190161824,1,0.11829089502046486,0.09936462374750307,52.0,Shrub
2022-12-05 00:54:30.943317760,434691.3804973019,7768838.108386866,41.365819678305606,0.03884165216430208,41.45182236388283,0.009498764045513619,-0.005388048068072421,1,0.08600268557722757,0.047161033412925484,52.0,Shrub
2022-12-05 00:54:30.944718080,434690.4090328802,7768848.071265254,41.30603243541104,0.03602377361879057,41.42472656482238,0.009600529634983155,-0.0007596695133196478,1,0.11869412941133817,0.0826703557925476,51.0,Shrub
2022-12-05 00:54:30.946119168,434689.43717063987,7768858.019845613,41.28569406960288,0.025903469606916217,41.42143335582232,0.00855878502754549,-0.0019326271675849042,1,0.1357392862194402,0.10983581661252398,51.0,Shrub
2022-12-05 00:54:30.947521280,434688.4628609797,7768867.98248277,41.309908264530804,0.03501930416215664,41.40673035013682,0.008573565684436218,-0.0024800340657769966,1,0.09682208560601424,0.0618027814438576,51.0,Shrub
2022-12-05 00:54:30.948921856,434687.4895049245,7768877.9308864465,41.260661916235605,0.03574609313259429,41.38206167810679,0.009360974888869819,-0.0020946152015930905,1,0.12139976187118151,0.08565366873858722,51.0,Shrub
2022-12-05 00:54:30.950322432,434686.51471069944,7768887.893470349,41.24330734616924,0.029836076307796097,41.36203088010953,0.009271349310149205,-0.0014976610640439227,1,0.11872353394029034,0.08888745763249424,51.0,Shrub
2022-12-05 00:54:30.951724032,434685.5417447061,7768897.841919009,41.253389193682736,0.03483486207527048,41.360847225516196,0.010389268228357573,0.002492430938461226,1,0.1074580318334597,0.07262316975818922,51.0,Shrub
2022-12-05 00:54:30.953125376,434684.56859128765,7768907.804663101,41.23343595388865,0.03510427077236719,41.34659188035778,0.010127176618724058,-0.0014811113533201008,1,0.1131559264691262,0.07805165569675901,51.0,Shrub
2022-12-05 00:54:30.954525440,434683.5985604151,7768917.753394391,41.215255298406404,0.028896521509917776,41.33152941163806,0.009554369576848173,0.0011935966605083682,1,0.11627411323165404,0.08737759172173626,51.0,Shrub
2022-12-05 00:54:30.955928832,434682.6292920027,7768927.716527645,41.216232510667126,0.029499269769407692,41.34099523437303,0.010040461504352383,0.0010541637447390062,1,0.12476272370590635,0.09526345393649865,51.0,Shrub
2022-12-05 00:54:30.957331712,434681.6646769651,7768937.665733588,41.19487514500428,0.03606537938123752,41.331609437497406,0.00890207852666849,-0.0031391090140934644,1,0.13673429249312363,0.10066891311188611,51.0,Shrub
2022-12-05 00:54:30.958735360,434680.70088900166,7768947.629361602,41.12787723975072,0.019825598449032526,41.30050103514955,0.009765754137766019,-0.0030229362177949795,1,0.17262379539883455,0.152798196949802,51.0,Shrub
2022-12-05 00:54:30.960140800,434679.7407156696,7768957.579028855,41.14750486309116,0.023172607079982425,41.288196055735185,0.0098774141361392,0.00011713025804771428,1,0.1406911926440273,0.11751858556404488,51.0,Shrub
2022-12-05 00:54:30.961548288,434678.7835025056,7768967.5432813885,41.12578829484315,0.02799679028746151,41.26841424170128,0.008808750158714006,-0.004617006898952718,1,0.14262594685813212,0.11462915657067062,51.0,Shrub
2022-12-05 00:54:30.962953216,434677.8322874254,7768977.493814347,41.099222412434,0.03665451101394631,41.22283190176502,0.009915662808701377,-0.004741748177210952,1,0.12360948933101668,0.08695497831707036,51.0,Shrub
2022-12-05 00:54:30.964363264,434676.884723783,7768987.458933121,41.04324817753877,0.027064861342388388,41.20620453019354,0.009614506126065544,0.00037374091751179956,1,0.16295635265476704,0.13589149131237865,51.0,Shrub
2022-12-05 00:54:30.965771264,434675.9433683457,7768997.410424418,41.10222075650168,0.03562221517560476,41.21983253676872,0.009987774700124005,0.0004247895770878518,1,0.11761178026704044,0.08198956509143568,51.0,Shrub
2022-12-05 00:54:30.967182848,434675.0061544549,7769007.376633567,41.08181234541988,0.03685604161524664,41.205389806973415,0.01092052458743472,-0.005022594416451822,1,0.12357746155353766,0.08672141993829102,51.0,Shrub
2022-12-05 00:54:30.971417344,434672.2307624902,7769037.249864,41.03370587060721,0.019832853417851175,41.12095436795488,0.011176430607595902,0.004281377297214876,1,0.08724849734767304,0.06741564392982186,51.0,Shrub
2022-12-05 00:54:30.972832000,434671.3150651885,7769047.218023892,41.06605715990127,0.028244912389646475,41.15059602344512,0.010081856148792865,0.001656501978939987,1,0.08453886354384821,0.05629395115420173,51.0,Shrub
2022-12-05 00:54:30.974246144,434670.4056061638,7769057.172548712,41.04991066271424,0.02116072411945343,41.16873110602221,0.009584249518872483,0.0014615044654819054,1,0.1188204433079676,0.09765971918851417,51.0,Shrub
2022-12-05 00:54:30.975661568,434669.4997437511,7769067.141665632,41.045208193893075,0.05281223569380239,41.166178689694185,0.010016490210124985,-0.0021074875415255543,1,0.12097049580111019,0.0681582601073078,51.0,Shrub
2022-12-05 00:54:30.977078784,434668.59549667896,7769077.09665802,41.01265403873763,0.03161173482471085,41.141284961862304,0.010100757159552696,-0.0024591547544414853,1,0.12863092312467472,0.09701918829996387,51.0,Shrub
2022-12-05 00:54:30.978497024,434667.6997987215,7769087.066763198,40.955423523923464,0.031192905590310144,41.113119702332654,0.009846773581755324,-0.0034933912277206637,1,0.15769617840918926,0.1265032728188791,51.0,Shrub
2022-12-05 00:54:30.979913984,434666.81780643703,7769097.023837164,40.951146776064775,0.03304716372100181,41.08975779901728,0.009219912949273537,-0.002544378261073597,1,0.13861102295250305,0.10556385923150124,51.0,Shrub
2022-12-05 00:54:30.981332224,434665.9368590743,7769106.99533346,40.90821657523986,0.03609908241930905,41.057684678596495,0.008363889652057028,-0.004498121833114143,1,0.1494681033566323,0.11336902093732325,51.0,Shrub
